fecha,lote_id,finca_id,especie,variedad,tipo_cultivo,fecha_siembra,edad_dias,area_ha,densidad_plantas_ha,ciclo_objetivo_dias,sistema_riego,sustrato,estado_fenologico,capacidad_instalada_tallos_dia,rendimiento_base_tallos_ha_sem,porcentaje_exportable_objetivo,temp_media_c,temp_max_c,temp_min_c,humedad_relativa_pct,radiacion_mj_m2,lluvia_mm,vpd_kpa,horas_luz,nubosidad_pct,mano_obra_disponible,mano_obra_requerida,horas_corte,horas_empaque,disponibilidad_camara_frio_pct,fertilizacion_nivel,aplicacion_fitosanitaria,incidencia_plaga_pct,incidencia_enfermedad_pct,merma_poscosecha_pct,retraso_logistico_horas,pedido_id,fecha_pedido,fecha_entrega,cliente_id,tipo_cliente,pais_destino,canal,tallos_solicitados,tallos_confirmados,precio_unitario,descuento_pct,prioridad_cliente,lead_time_dias,cancelado,produccion_estimadaa_tallos,produccion_exportable_tallos,cumplimiento_pedido_pct,gap_demanda_oferta,riesgo_quiebre,riesgo_sobreproduccion,margen_bruto_estimado,score_calidad_lote,probabilidad_cancelacion,forecast_error_historico
2025-04-09,FIN-02-L053,FIN-02,Rosa,Freedom,Campo abierto,2024-12-16,114,1.15,68326,105,Microaspersión,Suelo,Cosecha,7474,85000,0.88,15.0,21.9,10.3,73.6,20.2,1.6,0.44,11.9,30.4,37,23,12.3,11.2,84.6,Alto,1,13.0,3.0,7.7,1,PED-01582,2025-03-10,2025-04-13,CLI-067,Exportador,Países Bajos,Preventa,9104,8156,0.421,2,Alta,30,0,10193,8019,89.6,-1085,Medio,Bajo,2046.38,62.3,0.334,0.093
2025-09-20,FIN-03-L016,FIN-03,Clavel,Nelson,Invernadero,2025-06-27,85,1.41,83042,90,Microaspersión,Suelo,Reposo,9165,105000,0.88,15.2,21.0,9.6,82.5,17.2,0.0,0.29,12.5,30.9,26,26,16.7,13.8,79.1,Alto,0,31.1,25.7,18.2,10,PED-01583,2025-08-30,2025-09-25,CLI-059,Retail,Estados Unidos,Preventa,519,519,0.303,0,Alta,21,1,4691,2580,100.0,2061,Bajo,Alto,96.61,0.0,0.25,-0.023
2025-06-22,FIN-04-L031,FIN-04,Gypsophila,New Love,Invernadero,2025-03-19,95,1.03,99148,75,Microaspersión,Suelo,Vegetativo,6695,78000,0.88,17.8,25.8,11.6,69.4,11.8,6.8,0.6,12.2,41.6,38,19,12.8,10.9,90.5,Bajo,1,12.4,6.3,8.1,11,PED-01584,2025-06-01,2025-06-25,CLI-049,Retail,Estados Unidos,Spot,591,591,0.166,0,Baja,21,0,3025,2324,100.0,1733,Bajo,Alto,39.44,58.8,0.29,-0.066
2025-04-10,FIN-02-L028,FIN-02,Rosa,Explorer,Invernadero,2025-01-25,75,1.14,58779,105,Microaspersión,Coco,Cosecha,7409,85000,0.88,16.3,21.1,10.9,71.3,11.0,1.2,0.51,12.5,60.8,26,19,11.7,13.5,73.6,Medio,0,2.8,4.2,4.6,1,PED-01585,2025-03-11,2025-04-11,CLI-029,Retail,Estados Unidos,Contrato,1835,1835,0.453,0,Media,30,0,4482,3763,100.0,1928,Bajo,Alto,476.75,78.5,0.34,-0.005
2025-01-05,FIN-03-L041,FIN-03,Rosa,Explorer,Invernadero,2024-09-29,98,0.19,67651,105,Microaspersión,Coco,Cosecha,1235,85000,0.88,17.2,25.5,11.3,58.8,18.8,0.0,0.78,11.8,34.9,29,5,2.7,2.2,85.7,Alto,0,11.4,17.9,12.3,6,PED-01586,2024-12-22,2025-01-07,CLI-052,Mayorista,Estados Unidos,Contrato,4379,1001,0.409,0,Baja,14,0,1500,989,22.9,-3390,Alto,Bajo,204.01,32.8,0.35,-0.009
2025-11-29,FIN-03-L024,FIN-03,Clavel,Dover,Invernadero,2025-08-12,109,0.81,73165,90,Microaspersión,Suelo,Cosecha,5265,105000,0.88,14.4,18.6,7.4,48.5,17.5,0.6,0.82,12.1,48.9,30,14,10.9,9.3,98.0,Medio,1,11.3,14.2,10.7,7,PED-01587,2025-11-15,2025-12-01,CLI-074,Retail,España,Contrato,1066,1066,0.238,8,Alta,14,0,5332,3779,100.0,2713,Bajo,Alto,109.2,44.9,0.156,0.032
2025-04-25,FIN-02-L040,FIN-02,Clavel,Dover,Invernadero,2025-02-02,82,0.19,88416,90,Goteo,Suelo,Cosecha,1235,105000,0.88,16.7,22.9,11.2,59.5,18.8,0.8,0.74,12.5,27.1,22,4,2.4,2.1,95.7,Medio,0,6.9,5.1,6.6,4,PED-01588,2025-04-11,2025-04-26,CLI-109,Retail,Chile,Contrato,1389,1389,0.25,5,Media,14,1,2436,2002,100.0,613,Bajo,Alto,178.19,72.8,0.165,0.064
2025-05-24,FIN-02-L032,FIN-02,Gypsophila,Xlence,Invernadero,2025-03-07,78,0.4,94680,75,Goteo,Suelo,Reposo,2600,78000,0.88,17.2,22.1,13.0,72.7,12.9,1.3,0.52,12.3,63.8,18,10,5.0,3.1,80.2,Medio,0,19.7,14.3,14.8,5,PED-01589,2025-05-10,2025-05-29,CLI-091,Mayorista,Canadá,Contrato,5973,947,0.179,8,Alta,14,1,1695,1056,15.9,-4917,Alto,Bajo,67.57,19.9,0.286,0.07
2025-01-08,FIN-02-L057,FIN-02,Clavel,Nelson,Invernadero,2024-10-24,76,1.48,81748,90,Microaspersión,Cascarilla,Cosecha,9620,105000,0.88,16.4,23.6,12.1,85.0,20.5,0.0,0.27,11.8,39.4,32,38,24.2,13.9,86.4,Bajo,1,23.5,24.3,14.7,6,PED-01590,2024-12-25,2025-01-13,CLI-020,Broker,Países Bajos,Preventa,7748,3730,0.292,5,Media,14,0,6493,3571,48.1,-4177,Alto,Bajo,583.73,1.4,0.295,-0.14
2025-01-13,FIN-03-L058,FIN-03,Rosa,Freedom,Invernadero,2024-10-04,101,0.35,64481,105,Microaspersión,Coco,Cosecha,2275,85000,0.88,13.7,19.0,7.4,70.4,17.0,3.8,0.45,12.0,50.6,36,7,5.1,3.3,73.2,Medio,1,21.9,27.6,15.6,15,PED-01591,2024-12-23,2025-01-15,CLI-084,Supermercado,España,Preventa,4128,491,0.47,8,Alta,21,0,967,531,11.9,-3597,Alto,Bajo,111.64,0.0,0.356,-0.028
2025-12-21,FIN-01-L009,FIN-01,Rosa,Vendela,Invernadero,2025-08-13,130,1.23,75233,105,Goteo,Coco,Botón,7995,85000,0.88,16.4,25.2,11.3,61.8,16.2,0.5,0.69,12.4,47.2,24,23,14.8,13.5,90.1,Bajo,1,6.7,8.6,7.9,17,PED-01592,2025-12-07,2025-12-26,CLI-094,Mayorista,Estados Unidos,Spot,9885,3921,0.56,5,Media,14,1,6114,4796,39.7,-5089,Alto,Bajo,1292.59,63.7,0.295,0.015
2025-11-12,FIN-03-L033,FIN-03,Rosa,Freedom,Invernadero,2025-07-02,133,0.92,70882,105,Goteo,Suelo,Botón,5980,85000,0.88,12.9,17.7,8.4,73.3,12.4,0.1,0.38,12.7,37.3,19,19,9.7,8.2,85.7,Bajo,1,16.8,13.8,11.9,10,PED-01593,2025-10-22,2025-11-16,CLI-090,Mayorista,Canadá,Preventa,5002,1113,0.43,0,Media,21,1,1987,1315,22.3,-3687,Alto,Bajo,272.58,32.2,0.38,0.071
2025-08-26,FIN-02-L026,FIN-02,Rosa,Explorer,Invernadero,2025-04-08,140,0.49,60321,105,Goteo,Suelo,Cosecha,3185,85000,0.88,16.9,24.6,12.8,74.3,15.3,7.1,0.48,12.3,42.4,35,10,6.3,5.6,91.6,Medio,0,24.8,5.8,11.0,12,PED-01594,2025-08-12,2025-08-28,CLI-057,Exportador,Estados Unidos,Preventa,7782,1221,0.412,2,Media,14,1,1764,1212,15.7,-6570,Alto,Bajo,247.85,36.4,0.304,0.102
2025-11-11,FIN-02-L051,FIN-02,Clavel,Dover,Invernadero,2025-10-12,30,1.24,89780,90,Microaspersión,Cascarilla,Cosecha,8060,105000,0.88,19.2,23.2,14.1,75.1,12.0,0.0,0.53,11.7,58.1,29,19,14.5,10.9,84.2,Alto,0,20.0,19.0,13.4,13,PED-01595,2025-10-12,2025-11-12,CLI-067,Broker,Colombia,Preventa,4798,886,0.304,0,Media,30,0,1566,929,18.5,-3869,Alto,Bajo,166.17,16.4,0.45,0.109
2025-07-08,FIN-02-L011,FIN-02,Rosa,Freedom,Invernadero,2025-03-15,115,1.2,50963,105,Microaspersión,Cascarilla,Cosecha,7800,85000,0.88,15.9,23.9,11.3,75.8,14.4,3.7,0.42,12.2,61.9,31,18,16.7,11.8,100.0,Alto,1,16.4,20.3,12.8,0,PED-01596,2025-06-17,2025-07-13,CLI-038,Exportador,España,Spot,8665,3732,0.381,0,Media,21,0,5578,3475,43.1,-5190,Alto,Bajo,703.51,24.7,0.38,0.09
2025-04-13,FIN-01-L015,FIN-01,Rosa,Vendela,Invernadero,2025-01-02,101,1.69,63676,105,Microaspersión,Cascarilla,Vegetativo,10985,85000,0.88,16.4,24.8,9.8,81.9,14.4,1.9,0.33,12.0,58.7,19,41,22.9,13.2,85.8,Medio,1,9.9,5.6,12.7,9,PED-01597,2025-03-23,2025-04-14,CLI-003,Exportador,Estados Unidos,Spot,6970,6970,0.483,5,Media,21,1,11818,9050,100.0,2080,Bajo,Medio,1990.42,52.5,0.235,0.011
2025-06-22,FIN-03-L017,FIN-03,Clavel,Nelson,Invernadero,2025-03-03,111,1.49,89479,90,Microaspersión,Coco,Cosecha,9685,105000,0.88,16.0,23.9,11.1,66.3,16.5,1.6,0.59,11.8,43.8,34,31,15.9,14.2,77.0,Medio,0,14.3,16.7,10.3,8,PED-01598,2025-05-08,2025-06-26,CLI-096,Exportador,Estados Unidos,Contrato,10627,6294,0.305,12,Alta,45,0,8969,5842,59.2,-4785,Alto,Bajo,1064.69,32.6,0.45,0.005
2025-02-06,FIN-01-L050,FIN-01,Rosa,Mondial,Invernadero,2024-11-22,76,0.76,65541,105,Goteo,Coco,Vegetativo,4940,85000,0.88,11.2,16.1,6.8,84.1,15.8,0.0,0.25,11.8,36.4,23,17,8.3,6.0,86.2,Medio,0,14.9,18.5,12.9,6,PED-01599,2025-01-30,2025-02-10,CLI-047,Retail,Colombia,Preventa,3458,1184,0.616,5,Media,7,0,1933,1222,34.2,-2236,Alto,Bajo,495.43,25.8,0.225,0.075
2025-04-16,FIN-03-L041,FIN-03,Rosa,Freedom,Invernadero,2024-12-11,126,1.37,74928,105,Goteo,Coco,Vegetativo,8905,85000,0.88,16.3,24.0,11.9,70.4,10.5,0.0,0.53,12.3,76.8,26,27,15.8,12.3,76.0,Medio,1,1.8,8.4,8.5,10,PED-01600,2025-04-02,2025-04-17,CLI-053,Retail,España,Preventa,1636,1636,0.371,2,Media,14,1,5213,4165,100.0,2529,Bajo,Alto,306.04,66.0,0.174,0.075
2025-03-31,FIN-01-L037,FIN-01,Clavel,Bizet,Invernadero,2025-01-03,87,0.93,71200,90,Goteo,Coco,Botón,6045,105000,0.88,20.3,26.7,13.6,77.2,16.1,1.2,0.51,12.2,70.1,14,18,13.9,8.9,96.8,Medio,1,3.5,15.0,9.5,12,PED-01601,2025-03-01,2025-04-02,CLI-040,Supermercado,Estados Unidos,Preventa,3238,3238,0.222,0,Alta,30,1,6601,4969,100.0,1731,Bajo,Alto,347.75,56.8,0.34,-0.07
2025-11-21,FIN-02-L017,FIN-02,Rosa,Explorer,Invernadero,2025-08-11,102,0.46,66806,105,Goteo,Coco,Vegetativo,2990,85000,0.88,18.2,24.8,13.1,63.5,16.2,7.9,0.73,11.9,59.4,25,12,6.4,4.0,69.0,Bajo,1,6.2,9.3,9.7,8,PED-01602,2025-11-14,2025-11-23,CLI-014,Retail,Países Bajos,Preventa,1668,1668,0.539,5,Alta,7,0,3182,2397,100.0,729,Bajo,Alto,526.65,54.2,0.095,0.069
2025-08-29,FIN-01-L012,FIN-01,Rosa,Vendela,Invernadero,2025-05-11,110,0.29,57076,105,Microaspersión,Coco,Vegetativo,1884,85000,0.88,17.5,21.8,11.4,65.7,17.6,0.4,0.66,12.3,39.4,33,6,3.8,1.7,67.2,Medio,1,1.2,26.4,11.4,1,PED-01603,2025-07-30,2025-09-01,CLI-066,Mayorista,Estados Unidos,Preventa,4203,1010,0.388,0,Alta,30,1,1856,1184,24.0,-3019,Alto,Bajo,217.7,31.6,0.45,0.175
2025-08-25,FIN-04-L041,FIN-04,Gypsophila,Million Star,Invernadero,2025-07-07,49,1.11,92456,75,Goteo,Cascarilla,Cosecha,7215,78000,0.88,16.3,21.5,9.9,72.9,11.3,0.6,0.49,11.6,75.1,24,25,9.6,8.6,75.0,Medio,1,6.2,9.3,9.4,7,PED-01604,2025-08-11,2025-08-26,CLI-087,Supermercado,Estados Unidos,Spot,2406,2406,0.233,5,Media,14,0,3313,2520,100.0,114,Bajo,Bajo,318.46,56.4,0.165,-0.142
2025-07-02,FIN-03-L028,FIN-03,Clavel,Bizet,Invernadero,2025-04-01,92,1.24,79397,90,Microaspersión,Cascarilla,Botón,8060,105000,0.88,14.4,20.2,9.0,70.0,11.8,0.8,0.48,12.1,85.8,39,22,14.4,9.1,84.6,Medio,1,22.5,12.3,12.5,11,PED-01605,2025-06-25,2025-07-06,CLI-102,Mayorista,Estados Unidos,Preventa,2756,2756,0.247,2,Media,7,0,7018,4464,100.0,1708,Bajo,Alto,383.42,24.9,0.104,-0.15
2025-07-13,FIN-03-L013,FIN-03,Gypsophila,New Love,Invernadero,2025-03-24,111,0.8,109108,75,Goteo,Coco,Vegetativo,5200,78000,0.88,19.4,26.8,14.3,80.3,15.3,0.0,0.42,12.1,52.8,38,16,8.6,6.8,75.6,Medio,0,14.3,14.8,13.1,15,PED-01606,2025-06-22,2025-07-17,CLI-061,Mayorista,Canadá,Preventa,1242,1242,0.156,10,Media,21,0,1745,1141,100.0,-101,Medio,Bajo,48.07,29.2,0.22,0.072
2025-12-09,FIN-02-L036,FIN-02,Clavel,Nelson,Invernadero,2025-09-27,73,1.71,79037,90,Microaspersión,Suelo,Botón,11115,105000,0.88,15.2,22.1,9.7,86.6,11.4,1.5,0.25,12.0,57.0,21,32,14.7,22.0,83.6,Alto,1,21.7,11.4,13.0,7,PED-01607,2025-11-25,2025-12-13,CLI-012,Retail,Chile,Marketplace,1854,1854,0.348,5,Media,14,0,7599,4902,100.0,3048,Bajo,Alto,385.87,26.1,0.165,0.242
2025-02-18,FIN-01-L060,FIN-01,Rosa,Mondial,Campo abierto,2024-10-30,111,0.5,62148,105,Goteo,Coco,Botón,3250,85000,0.88,18.3,23.5,13.8,64.6,18.2,0.3,0.71,12.0,30.8,41,10,4.7,3.2,92.6,Medio,0,3.1,6.8,6.6,8,PED-01608,2025-01-19,2025-02-20,CLI-106,Retail,Chile,Preventa,1786,1786,0.462,10,Baja,30,0,4124,3415,100.0,1629,Bajo,Alto,383.79,74.8,0.35,0.017
2025-10-05,FIN-01-L001,FIN-01,Rosa,Vendela,Invernadero,2025-07-29,68,0.53,59825,105,Microaspersión,Suelo,Cosecha,3445,85000,0.88,15.1,20.9,10.4,70.1,17.2,3.4,0.5,11.9,43.3,27,10,6.7,4.3,83.9,Medio,1,11.0,6.0,8.9,9,PED-01609,2025-09-14,2025-10-10,CLI-118,Broker,Canadá,Contrato,5272,1431,0.49,5,Media,21,0,2383,1833,27.1,-3439,Alto,Bajo,385.11,57.9,0.365,0.135
2025-04-06,FIN-01-L008,FIN-01,Rosa,Explorer,Invernadero,2025-02-27,38,1.09,75634,105,Microaspersión,Cascarilla,Cosecha,7085,85000,0.88,18.2,23.0,13.5,75.7,13.5,2.5,0.49,12.6,64.5,24,23,14.2,8.3,85.6,Bajo,1,12.3,6.0,8.6,1,PED-01610,2025-03-23,2025-04-11,CLI-069,Exportador,Países Bajos,Preventa,12479,1363,0.545,5,Baja,14,1,1935,1479,10.9,-11000,Alto,Bajo,426.91,57.1,0.335,0.119
2025-04-07,FIN-02-L001,FIN-02,Rosa,Mondial,Invernadero,2024-11-24,134,0.69,75801,105,Microaspersión,Cascarilla,Cosecha,4485,85000,0.88,18.4,23.4,13.2,63.8,15.1,2.8,0.73,12.0,47.9,26,13,8.0,9.7,77.9,Bajo,0,22.2,18.8,13.5,0,PED-01611,2025-03-08,2025-04-09,CLI-060,Exportador,Canadá,Marketplace,10878,1314,0.479,2,Media,30,0,2111,1214,12.1,-9664,Alto,Bajo,383.4,11.8,0.45,0.141
2025-01-23,FIN-02-L013,FIN-02,Rosa,Freedom,Invernadero,2024-10-16,99,0.96,55168,105,Goteo,Suelo,Botón,6240,85000,0.88,12.6,19.0,7.5,76.7,12.8,2.1,0.32,11.7,47.5,31,15,15.1,8.7,78.3,Alto,1,31.9,7.1,15.0,12,PED-01612,2025-01-02,2025-01-27,CLI-029,Retail,Países Bajos,Spot,1831,1831,0.536,0,Alta,21,0,3558,2152,100.0,321,Bajo,Medio,645.89,12.8,0.25,0.213
2025-10-10,FIN-03-L032,FIN-03,Rosa,Mondial,Campo abierto,2025-05-23,140,0.43,60458,105,Goteo,Coco,Cosecha,2795,85000,0.88,21.2,28.8,15.3,77.6,19.1,0.0,0.52,12.2,26.5,36,6,4.7,2.5,87.9,Medio,1,8.0,1.4,6.1,4,PED-01613,2025-10-03,2025-10-15,CLI-112,Exportador,España,Contrato,10775,1637,0.452,0,Baja,7,0,2401,2015,15.2,-8760,Alto,Bajo,458.05,75.9,0.28,-0.067
2025-12-12,FIN-04-L019,FIN-04,Rosa,Vendela,Invernadero,2025-09-09,94,1.67,70315,105,Goteo,Cascarilla,Botón,10855,85000,0.88,16.7,23.0,10.5,60.2,18.1,3.0,0.73,11.6,59.3,29,30,21.9,16.7,90.0,Alto,1,8.5,5.8,6.4,17,PED-01614,2025-12-05,2025-12-17,CLI-059,Mayorista,Estados Unidos,Spot,8660,8660,0.568,0,Media,7,0,13795,11063,100.0,2403,Bajo,Medio,3166.99,68.5,0.11,-0.005
2025-01-22,FIN-04-L033,FIN-04,Rosa,Freedom,Campo abierto,2024-10-25,89,1.37,71259,105,Microaspersión,Coco,Vegetativo,8905,85000,0.88,14.1,19.1,7.1,74.0,18.3,2.0,0.4,12.4,46.3,28,22,15.4,11.7,72.1,Medio,0,35.0,11.4,16.0,12,PED-01615,2025-01-01,2025-01-23,CLI-016,Exportador,Chile,Preventa,8159,2924,0.53,0,Media,21,1,5231,2877,35.8,-5282,Alto,Bajo,1031.97,0.0,0.38,0.046
2025-10-27,FIN-02-L005,FIN-02,Gypsophila,Xlence,Invernadero,2025-08-28,60,0.87,80232,75,Microaspersión,Cascarilla,Cosecha,5655,78000,0.88,17.5,21.7,10.6,72.1,17.5,1.7,0.54,12.2,37.2,26,19,10.9,6.2,86.6,Medio,0,7.8,5.7,7.2,12,PED-01616,2025-10-20,2025-10-29,CLI-004,Retail,Estados Unidos,Contrato,1220,1220,0.226,8,Media,7,0,5737,4591,100.0,3371,Bajo,Alto,151.4,67.1,0.086,0.075
2025-01-06,FIN-01-L059,FIN-01,Rosa,Mondial,Invernadero,2024-09-27,101,1.2,59952,105,Microaspersión,Cascarilla,Cosecha,7800,85000,0.88,19.7,25.0,13.0,62.8,11.5,0.0,0.81,12.4,60.0,36,25,12.7,11.2,87.7,Medio,1,23.8,30.0,16.2,17,PED-01617,2024-12-23,2025-01-11,CLI-101,Mayorista,España,Spot,5296,1264,0.456,12,Media,14,0,2205,1212,23.9,-4084,Alto,Bajo,288.94,0.0,0.274,0.237
2025-03-08,FIN-03-L040,FIN-03,Rosa,Explorer,Invernadero,2024-11-19,109,1.79,60628,105,Microaspersión,Cascarilla,Cosecha,11635,85000,0.88,16.0,23.7,10.7,74.1,15.9,0.5,0.46,12.1,49.2,40,39,23.6,16.5,82.1,Medio,1,16.7,30.0,15.3,2,PED-01618,2025-02-06,2025-03-09,CLI-008,Exportador,Estados Unidos,Spot,7961,3565,0.487,12,Media,30,1,5919,3255,44.8,-4706,Alto,Bajo,793.0,0.0,0.434,0.144
2025-01-26,FIN-01-L031,FIN-01,Clavel,Bizet,Campo abierto,2024-10-13,105,0.68,93390,90,Goteo,Cascarilla,Vegetativo,4420,105000,0.88,16.0,20.9,11.3,74.2,16.5,0.8,0.45,11.8,44.3,32,13,8.0,5.0,99.2,Medio,0,1.5,10.8,8.0,17,PED-01619,2025-01-05,2025-01-29,CLI-091,Exportador,Países Bajos,Marketplace,10543,3721,0.31,10,Media,21,1,5286,4264,35.3,-6279,Alto,Bajo,650.66,69.7,0.35,0.031
2025-01-23,FIN-04-L057,FIN-04,Clavel,Nelson,Invernadero,2024-12-21,33,0.57,90437,90,Microaspersión,Cascarilla,Vegetativo,3704,105000,0.88,15.7,21.4,10.5,73.3,14.2,0.0,0.46,12.3,64.3,26,12,9.2,4.2,71.3,Medio,0,35.0,11.2,14.9,1,PED-01620,2025-01-09,2025-01-27,CLI-116,Exportador,Estados Unidos,Preventa,11137,419,0.32,0,Alta,14,1,797,438,3.8,-10699,Alto,Bajo,81.16,0.7,0.31,0.068
2025-08-31,FIN-02-L005,FIN-02,Clavel,Nelson,Invernadero,2025-04-30,123,1.45,68233,90,Goteo,Coco,Vegetativo,9425,105000,0.88,13.6,18.6,9.4,64.8,15.5,2.4,0.53,12.4,31.9,29,24,17.8,12.7,89.9,Medio,1,5.5,10.7,9.2,1,PED-01621,2025-07-17,2025-09-02,CLI-072,Broker,Países Bajos,Spot,3917,3917,0.298,0,Media,45,0,6313,4857,100.0,940,Bajo,Medio,768.99,59.4,0.45,0.027
2025-08-11,FIN-01-L038,FIN-01,Rosa,Explorer,Invernadero,2025-03-15,149,0.97,64090,105,Microaspersión,Suelo,Botón,6305,85000,0.88,13.6,18.8,8.2,80.1,16.0,0.0,0.3,12.3,57.7,26,14,10.0,9.8,69.4,Alto,1,13.2,13.3,10.2,11,PED-01622,2025-07-21,2025-08-14,CLI-040,Exportador,España,Contrato,7347,1825,0.432,5,Media,21,0,3491,2366,24.8,-4981,Alto,Bajo,401.72,37.5,0.365,-0.009
2025-02-10,FIN-03-L051,FIN-03,Clavel,Bizet,Invernadero,2024-10-12,121,1.15,93273,90,Microaspersión,Suelo,Cosecha,7474,105000,0.88,19.3,26.4,12.4,61.9,20.6,0.3,0.81,12.6,21.9,38,22,15.1,13.3,94.6,Medio,1,14.0,1.5,8.8,5,PED-01623,2025-02-03,2025-02-13,CLI-100,Supermercado,Países Bajos,Marketplace,5506,5506,0.246,0,Baja,7,1,8937,7135,100.0,1629,Bajo,Medio,735.94,63.3,0.15,-0.07
2025-03-31,FIN-03-L025,FIN-03,Gypsophila,Million Star,Invernadero,2024-11-30,121,0.23,90950,75,Microaspersión,Coco,Reposo,1495,78000,0.88,15.6,20.6,11.2,66.1,8.1,0.0,0.58,12.0,58.2,43,5,3.1,1.7,78.4,Medio,1,1.7,1.1,4.9,3,PED-01624,2025-03-17,2025-04-02,CLI-035,Exportador,España,Contrato,6241,256,0.159,0,Media,14,0,352,307,4.1,-5934,Alto,Bajo,18.28,85.3,0.31,-0.066
2025-10-05,FIN-01-L006,FIN-01,Rosa,Explorer,Invernadero,2025-07-06,91,1.36,65298,105,Microaspersión,Suelo,Vegetativo,8840,85000,0.88,14.3,19.5,7.3,58.9,20.3,0.0,0.65,11.4,37.8,26,27,16.6,17.8,88.7,Medio,1,8.5,21.8,10.8,8,PED-01625,2025-09-28,2025-10-08,CLI-037,Supermercado,Países Bajos,Contrato,2847,2847,0.526,5,Media,7,0,7217,4727,100.0,1880,Bajo,Alto,865.08,34.9,0.095,-0.083
2025-11-10,FIN-02-L020,FIN-02,Rosa,Mondial,Invernadero,2025-08-13,89,1.2,58998,105,Microaspersión,Cascarilla,Cosecha,7800,85000,0.88,18.3,22.4,13.5,68.1,14.8,0.0,0.64,12.0,46.1,26,26,15.7,14.3,83.1,Bajo,0,17.7,25.2,14.4,6,PED-01626,2025-11-03,2025-11-14,CLI-003,Retail,Estados Unidos,Contrato,1812,1674,0.549,0,Baja,7,0,3992,2206,92.4,394,Bajo,Medio,597.89,8.0,0.15,-0.116
2025-01-12,FIN-03-L056,FIN-03,Clavel,Dover,Invernadero,2024-11-19,54,0.67,85433,90,Goteo,Cascarilla,Cosecha,4355,105000,0.88,15.9,20.7,10.4,76.2,20.2,0.0,0.42,12.3,32.1,23,16,6.8,5.8,84.4,Medio,1,12.0,5.5,7.5,9,PED-01627,2024-12-29,2025-01-14,CLI-093,Exportador,España,Spot,7128,2738,0.268,5,Media,14,1,4358,3370,38.4,-3758,Alto,Bajo,366.98,60.3,0.295,0.138
2025-05-25,FIN-04-L058,FIN-04,Rosa,Vendela,Invernadero,2025-02-21,93,0.73,74403,105,Microaspersión,Coco,Cosecha,4745,85000,0.88,16.8,25.5,12.3,79.4,19.3,0.0,0.38,12.1,48.2,24,15,8.0,5.6,94.3,Medio,1,35.0,8.0,13.9,17,PED-01628,2025-04-25,2025-05-28,CLI-021,Exportador,Países Bajos,Contrato,10851,2937,0.434,8,Media,30,0,4394,2635,27.1,-8216,Alto,Bajo,644.37,13.4,0.446,-0.07
2025-10-03,FIN-01-L053,FIN-01,Rosa,Explorer,Invernadero,2025-08-25,39,1.52,72565,105,Goteo,Coco,Cosecha,9880,85000,0.88,14.8,23.0,8.7,77.0,23.6,0.3,0.37,12.2,47.8,30,30,19.8,14.5,100.0,Alto,1,17.1,13.3,10.6,0,PED-01629,2025-09-03,2025-10-06,CLI-120,Mayorista,Estados Unidos,Preventa,3737,3363,0.515,10,Alta,30,0,4573,3126,90.0,-611,Medio,Bajo,950.6,38.8,0.31,0.005
2025-01-13,FIN-02-L017,FIN-02,Clavel,Nelson,Invernadero,2024-10-04,101,0.24,78207,90,Microaspersión,Cascarilla,Cosecha,1560,105000,0.88,13.7,18.2,7.3,82.3,16.9,0.9,0.27,11.9,60.9,29,4,3.1,1.5,82.4,Medio,0,6.4,2.6,4.9,14,PED-01630,2024-12-30,2025-01-14,CLI-078,Retail,Canadá,Preventa,1770,1216,0.26,5,Alta,14,0,1828,1532,68.7,-238,Medio,Bajo,160.24,77.4,0.165,-0.119
2025-01-05,FIN-01-L001,FIN-01,Rosa,Explorer,Invernadero,2024-09-20,107,0.73,65383,105,Microaspersión,Suelo,Botón,4745,85000,0.88,17.0,21.1,10.9,75.9,13.4,1.7,0.45,12.1,58.1,32,12,8.2,8.5,92.7,Bajo,0,24.9,28.6,16.9,0,PED-01631,2024-12-22,2025-01-08,CLI-086,Mayorista,Países Bajos,Spot,5124,963,0.397,12,Media,14,0,1855,1020,18.8,-4104,Alto,Bajo,173.05,0.0,0.274,0.001
2025-07-15,FIN-01-L011,FIN-01,Rosa,Explorer,Invernadero,2025-04-16,90,1.56,64448,105,Microaspersión,Coco,Botón,10140,85000,0.88,16.6,24.1,11.9,72.2,17.6,3.1,0.51,11.7,56.9,30,27,15.5,10.4,86.2,Alto,1,16.8,4.9,6.7,5,PED-01632,2025-06-24,2025-07-18,CLI-005,Exportador,Estados Unidos,Contrato,6897,6897,0.528,0,Baja,21,1,12729,9602,100.0,2705,Bajo,Alto,2456.6,56.6,0.29,0.096
2025-09-20,FIN-03-L015,FIN-03,Rosa,Mondial,Invernadero,2025-05-25,118,1.32,67464,105,Microaspersión,Coco,Vegetativo,8580,85000,0.88,15.5,23.2,10.5,72.1,11.8,1.8,0.48,12.4,85.1,25,28,16.4,10.9,93.3,Bajo,0,22.8,17.6,15.4,1,PED-01633,2025-08-30,2025-09-21,CLI-003,Supermercado,Estados Unidos,Contrato,2755,2248,0.551,5,Media,21,0,4442,2616,81.6,-139,Medio,Bajo,791.7,12.7,0.235,-0.033
